"","app_date","applicantID","loan_sequence","disp_date","twoDigits_zip","addrZip","clientID","addrCity","Latitude","Longtiude","repayStatus","delinqDays","age","appGender","appCivilStatus","appDependents","appIncome","requestedAmt_loan1","requestedTerm_loan1","actualAmt_loan1","actualTerm_loan1","scoreProxy","starting_state","game_count","game_dummy","stadium","nn.dists","lat","long","dif_metric","nn.dists.sq","check","obs","meters","mi","near_club_1","near_club_med","near_club_mean","near_club_3","loan_rt","weekday","month","city","game","Final Comp","near_club_1_game_st","near_club_med_game_st","near_club_mean_game_st","near_club_3_game_st"
"4820",2019-02-11,163125,1,2019-02-13,"55",55023,117514,"Ecatepec de Morelos",19.6128,-99.0539,"0",211,46,"1","married",1,6000,3000,30,1500,17,"1",100,1,1,6,0.313100143724016,19.3319,-99.1922,0.0980316999999997,0.0980316999999997,1.38777878078145e-17,1431,34474.2292166718,21.4213461522561,0,0,1,1,0.25,"2","2",NA,0,NA,0,0,0,0
"4821",2019-02-11,163155,1,2019-02-13,"91",91800,7482,"Veracruz",19.1857,-96.2208,"1",0,38,"0","single",0,25000,3000,30,1500,20,"1",100,1,1,3,0.0981610920884615,19.1643,-96.125,0.00963559999999942,0.00963559999999942,0,146,10350.6140542018,6.43158938086532,1,1,1,1,0.06,"2","2",NA,0,NA,0,0,0,0
"4822",2019-02-11,163156,1,2019-02-11,"53",53830,190264,"Naucalpan de Juv°rez",19.4712,-99.2927,"1",0,28,"1","single",0,7500,3000,30,1500,17,"1",100,1,1,6,0.171769438492413,19.3319,-99.1922,0.029504739999999,0.029504739999999,3.46944695195361e-18,1988,18756.654243914,11.654873577935,0,1,1,1,0.2,"2","2",NA,0,NA,0,0,0,0
"4823",2019-02-11,163169,1,2019-02-11,"77",77793,189938,"Tulum",20.483,-87.7389,"1",0,24,"0","single",0,10920,1500,21,1500,21,"1",100,1,1,3,8.4891485379866,19.1643,-96.125,72.0656429,72.0656429,0,1989,890284.459924639,553.198491260168,0,0,0,0,0.137362637362637,"2","2",NA,0,NA,0,0,0,0
"4824",2019-02-11,163174,2,2019-02-11,"42",42000,135045,"Pachuca de Soto",20.1021,-98.7823,"1",0,32,"0","single",0,13000,3000,30,2000,30,"2",100,1,1,16,0.0261841555143668,20.1052,-98.7563,0.000685610000000543,0.000685610000000543,-1.0842021724855e-19,558,2739.78335319105,1.70242667999991,1,1,1,1,0.153846153846154,"2","2",NA,0,NA,0,0,0,0
"4825",2019-02-11,163177,2,2019-02-11,"78",78435,173719,"Soledad de Graciano Sv°nchez",22.1628,-100.8551,"1",0,29,"1","single",0,10000,1800,19,1800,19,"2",100,1,1,11,1.31947112511037,21.1155,-101.6577,1.74100405000002,1.74100405000002,-2.22044604925031e-16,353,143139.022234431,88.9426859671861,0,0,1,1,0.18,"2","2",NA,0,NA,0,0,0,0
"4826",2019-02-11,163179,3,2019-02-11,"9",9510,144188,"Iztapalapa",19.3599,-99.0079,"1",0,37,"1","single",1,16000,3000,15,2500,16,"4",100,1,1,13,0.153570049163228,19.3029,-99.1505,0.0235837599999962,0.0235837599999962,0,887,16267.67262984,10.1082882609269,0,1,1,1,0.15625,"2","2",NA,0,NA,0,0,0,0
"4827",2019-02-11,163195,3,2019-02-11,"66",66477,154026,"San Nicolv°s de los Garza",25.7354,-100.2106,"1",0,50,"1","married",0,10000,3000,28,2000,28,"3",100,1,1,8,0.0752665264244348,25.6682,-100.2445,0.00566505000000014,0.00566505000000014,8.67361737988404e-19,1022,8217.23423938785,5.10596532702092,1,1,1,1,0.2,"2","2",NA,0,NA,0,0,0,0
"4828",2019-02-11,163202,1,2019-02-13,"54",54942,188350,"Tultitlv°n",19.6091,-99.1441,"1",0,29,"0","single",1,15000,2000,25,1500,17,"3",100,1,1,6,0.281342229322227,19.3319,-99.1922,0.0791534500000008,0.0791534500000008,1.38777878078145e-17,328,31267.9775014056,19.429068749553,0,1,1,1,0.1,"2","2",NA,0,NA,0,0,0,0
"4829",2019-02-11,163214,1,2019-02-11,"23",23090,190310,"La Paz",23.6236,-109.8318,"0",270,26,"0","single",0,8000,1500,7,1500,7,"2",100,1,1,4,6.75607469837331,25.6283,-103.38,45.6445453300001,45.6445453300001,0,289,689865.836034204,428.66382245778,0,0,0,0,0.1875,"2","2","Torreón",1,NA,0,0,0,0
"4830",2019-02-11,163230,1,2019-02-11,"29",29090,190333,"Tuxtla Gutiv©rrez",16.6907,-93.0477,"1",0,38,"1","single",1,8000,1500,21,1500,21,"3",100,1,1,3,3.94822393615154,19.1643,-96.125,15.58847225,15.58847225,1.77635683940025e-15,1990,426649.64894083,265.108459953043,0,0,0,0,0.1875,"2","2",NA,0,NA,0,0,0,0
"4831",2019-02-11,163237,1,2019-02-12,"77",77720,189851,"Solidaridad",20.587,-87.0674,"1",0,25,"1","single",0,10000,1500,17,1500,17,"3",100,1,1,3,9.16865273908876,19.1643,-96.125,84.0641930499999,84.0641930499999,0,1991,961215.156023525,597.272892007609,0,0,0,0,0.15,"2","2",NA,0,NA,0,0,0,0
"4832",2019-02-11,163242,1,2019-02-13,"83",83127,179159,"Hermosillo",28.3572,-111.2985,"0",258,26,"0","single",0,12000,1500,17,1500,17,"1",100,1,1,14,7.04630778143454,32.506744,-116.993387,49.6504533507049,49.6504533507049,0,531,715424.096071002,444.545028440853,0,0,0,0,0.125,"2","2","Tijuana",1,NA,0,0,0,0
"4833",2019-02-11,163275,1,2019-02-13,"63",63050,190367,"Tepic",21.5,-104.8667,"1",0,31,"1","Soltero(a)",0,6800,1500,17,1500,17,"1",100,1,1,12,1.62509939696008,20.6818,-103.4626,2.64094805,2.64094805,-4.44089209850063e-16,1992,171937.398144303,106.837211617373,0,0,0,1,0.220588235294118,"2","2",NA,0,NA,0,0,0,0
"4834",2019-02-11,163359,1,2019-02-13,"62",62785,190412,"Zacatepec",18.6315,-99.2068,"1",0,53,"0","divorced",2,9000,2500,21,2500,21,"4",100,1,1,13,0.673756372882664,19.3029,-99.1505,0.453947650000004,0.453947650000004,0,1993,74974.5449785944,46.5871381924232,0,0,1,1,0.277777777777778,"2","2",NA,0,NA,0,0,0,0
"4835",2019-02-11,163366,2,2019-02-13,"92",92513,27423,"Cerro Azul",21.1874,-97.7133,"1",0,32,"1","married",0,7000,3000,7,1500,7,"1",100,1,1,16,1.50299894876876,20.1052,-98.7563,2.25900583999998,2.25900583999998,0,1620,162225.577905632,100.802551297819,0,0,0,1,0.214285714285714,"2","2",NA,0,NA,0,0,0,0
"4836",2019-02-11,163373,2,2019-02-13,"50",50100,128708,"Toluca",19.297,-99.6664,"1",0,31,"0","married",3,10000,3000,30,1500,29,"1",100,1,1,1,0.00970463806641185,19.2873,-99.6667,9.41800000000499e-05,9.41800000000499e-05,0,205,1080.25902273144,0.671243505245278,1,1,1,1,0.15,"2","2",NA,0,NA,0,0,0,0
"4837",2019-02-11,163379,1,2019-02-11,"8",8700,190444,"Mexico",19.392,-99.1089,"1",0,45,"0","married",1,24000,2500,17,2500,17,"4",100,1,1,13,0.0983329548015249,19.3029,-99.1505,0.00966936999999874,0.00966936999999874,0,461,10838.3279940237,6.73464152635469,1,1,1,1,0.104166666666667,"2","2",NA,0,NA,0,0,0,0
"4838",2019-02-11,163390,1,2019-02-12,"86",86600,190350,"Parav<U+2260>so",18.3405,-93.21,"1",0,34,"0","married",0,22000,3000,30,2000,15,"3",100,1,1,3,3.02917009096552,19.1643,-96.125,9.17587144000004,9.17587144000004,0,1994,320657.075933257,199.247564798773,0,0,0,0,0.0909090909090909,"2","2",NA,0,NA,0,0,0,0
"4839",2019-02-11,163393,1,2019-02-12,"59",59792,190462,"Chilchota",19.8581,-102.0542,"0",246,23,"0","single",0,12000,3000,30,2000,30,"3",100,1,1,9,0.832536563761608,19.7188,-101.2334,0.693117129999985,0.693117129999985,0,1995,87362.6141126487,54.2847466120576,0,0,1,1,0.166666666666667,"2","2",NA,0,NA,0,0,0,0
"4840",2019-02-11,163401,1,2019-02-11,"55",55764,190458,"Tecv°mac",19.6448,-99.0146,"0",256,26,"1","single",0,20000,3000,30,1500,21,"3",100,1,1,6,0.359789063202314,19.3319,-99.1922,0.129448169999999,0.129448169999999,0,574,39504.6982806967,24.5471424812014,0,0,1,1,0.075,"2","2",NA,0,NA,0,0,0,0
"4841",2019-02-11,163405,2,2019-02-11,"31",31107,113539,"Chihuahua",28.3289,-106.0318,"1",0,37,"0","single",1,8000,2000,30,2000,30,"3",100,1,1,4,3.7848756386439,25.6283,-103.38,14.3252836000001,14.3252836000001,0,683,399449.462888301,248.207005908199,0,0,0,0,0.25,"2","2","Torreón",1,NA,0,0,0,0
"4842",2019-02-11,163439,1,2019-02-11,"77",77538,190495,"Benito Juv°rez",20.8603,-86.9832,"1",0,29,"0","single",0,6300,1500,12,1500,12,"2",100,1,1,3,9.29779130976815,19.1643,-96.125,86.4489232400001,86.44892324,1.4210854715202e-14,86,974508.866700631,605.533241391273,0,0,0,0,0.238095238095238,"2","2",NA,0,NA,0,0,0,0
"4843",2019-02-11,163462,1,2019-02-11,"8",8040,184488,"Iztacalco",19.3823,-99.0978,"1",0,39,"0","married",1,20000,3000,17,3000,17,"4",100,1,1,13,0.0952976914725567,19.3029,-99.1505,0.00908164999999861,0.00908164999999862,-1.73472347597681e-18,1675,10429.0201047136,6.48030876304172,1,1,1,1,0.15,"2","2",NA,0,NA,0,0,0,0
"4844",2019-02-11,163466,1,2019-02-12,"77",77508,190528,"Cancv<U+222B>n",20.9908,-86.9392,"0",246,42,"0","married",1,8000,1500,30,1500,30,"1",100,1,1,3,9.36562992489026,19.1643,-96.125,87.71502389,87.71502389,1.4210854715202e-14,298,981528.453210047,609.895021070779,0,0,0,0,0.1875,"2","2",NA,0,NA,0,0,0,0
"4845",2019-02-11,163498,1,2019-02-12,"87",87080,130701,"Victoria",23.682,-99.1198,"1",0,51,"0","married",3,5000,2000,30,1600,30,"4",100,1,1,8,2.28252941492547,25.6682,-100.2445,5.20994053000001,5.20994053000001,0,1996,248651.575686528,154.505310056625,0,0,0,0,0.32,"2","2",NA,0,NA,0,0,0,0
"4846",2019-02-11,163552,1,2019-02-12,"54",54744,101625,"Cuautitlv°n Izcalli",19.6224,-99.2198,"0",259,37,"0","married",3,9120,3000,17,3000,17,"4",100,1,1,6,0.291808173291975,19.3319,-99.1922,0.0851520099999992,0.0851520099999992,-1.38777878078145e-17,1581,32467.7791010764,20.1745927529772,0,0,1,1,0.328947368421053,"2","2",NA,0,NA,0,0,0,0
"4847",2019-02-11,163553,2,2019-02-13,"45",45619,96274,"tlaquepaque",20.5719,-103.3632,"1",0,20,"1","single",1,8000,2000,30,1500,30,NA,100,1,1,17,0.137624888737468,20.705,-103.3282,0.0189406100000005,0.0189406100000005,0,1180,15258.6586925455,9.48131450939237,0,1,1,1,0.1875,"2","2",NA,0,NA,0,0,0,0
"4848",2019-02-11,163563,1,2019-02-12,"70",70760,78061,"Santo Domingo Tehuantepec",16.2219,-95.1922,"1",0,40,"1","married",2,12000,1500,21,1500,21,"2",100,1,1,3,3.0867189052455,19.1643,-96.125,9.5278336,9.5278336,0,1105,342155.55322386,212.606132466638,0,0,0,0,0.125,"2","2",NA,0,NA,0,0,0,0
"4849",2019-02-11,163653,1,2019-02-11,"30",30400,190685,"Cintalapa",16.4292,-93.6714,"1",0,37,"0","single",2,14000,1500,11,1500,11,"1",100,1,1,3,3.6743604844925,19.1643,-96.125,13.50092497,13.50092497,-1.77635683940025e-15,1997,400396.073970898,248.795204227135,0,0,0,0,0.107142857142857,"2","2",NA,0,NA,0,0,0,0
"4850",2019-02-11,163655,1,2019-02-14,"62",62080,190690,"Cuernavaca",18.9389,-99.2443,"0",237,44,"0","married",2,20000,2500,17,2500,17,"2",100,1,1,13,0.375891526906368,19.3029,-99.1505,0.141294440000001,0.141294440000001,0,1998,41704.02475309,25.9137439901388,0,0,1,1,0.125,"2","2",NA,0,NA,0,0,0,0
"4851",2019-02-11,163656,1,2019-02-13,"56",56070,152360,"Tepetlaoxtoc",19.5694,-98.7656,"0",258,36,"1","married",2,8000,1500,17,1500,17,"3",100,1,1,13,0.46815623460549,19.3029,-99.1505,0.219170259999991,0.219170259999991,0,1999,50126.6540283282,31.1473361926804,0,0,1,1,0.1875,"2","2",NA,0,NA,0,0,0,0
"4852",2019-02-11,163698,2,2019-02-13,"43",43845,155595,"Zempoala",19.9231,-98.6722,"1",0,44,"0","divorced",2,30000,3000,30,2000,30,"3",100,1,1,16,0.200582202600326,20.1052,-98.7563,0.0402332199999981,0.0402332199999981,0,113,22097.6136943983,13.7308546947185,0,1,1,1,0.0666666666666667,"2","2",NA,0,NA,0,0,0,0
"4853",2019-02-11,163710,1,2019-02-13,"55",55710,157951,"Coacalco de berriozabal",19.6263,-99.0938,"0",135,54,"1","single",0,16000,3000,30,2500,30,"2",100,1,1,6,0.310409278211846,19.3319,-99.1922,0.0963539199999994,0.0963539199999993,1.38777878078145e-17,106,34360.9958330635,21.3509860148033,0,0,1,1,0.15625,"2","2",NA,0,NA,0,0,0,0
"4854",2019-02-11,163728,1,2019-02-12,"55",55770,190771,"Tecamac de Felipe Villanueva",19.6803,-99.01,"0",259,43,"0","single",1,25000,3000,30,2000,17,"3",100,1,1,6,0.393165868304964,19.3319,-99.1922,0.154579399999997,0.154579399999997,0,1508,43239.8524204054,26.8680654308011,0,0,1,1,0.08,"2","2",NA,0,NA,0,0,0,0
"4855",2019-02-11,163729,1,2019-02-12,"27",27277,190769,"Torrev=n",25.5234,-103.3383,"1",0,26,"1","married",1,10000,3000,30,3000,30,"4",100,1,1,4,0.112884454199856,25.6283,-103.38,0.0127428999999994,0.0127428999999994,0,322,12405.4187235431,7.70838898153471,0,1,1,1,0.3,"2","2","Torreón",1,NA,0,1,1,1
"4856",2019-02-11,163759,3,2019-02-13,"16",16020,127866,"Xochimilco",19.2695,-99.128,"0",212,39,"0","single",0,9400,3000,30,1500,27,"3",100,1,1,13,0.0402717022237667,19.3029,-99.1505,0.00162180999999974,0.00162180999999974,2.16840434497101e-19,160,4406.03528951656,2.73779020562253,1,1,1,1,0.159574468085106,"2","2",NA,0,NA,0,0,0,0
"4857",2019-02-11,163767,1,2019-02-13,"48",48330,190715,"Puerto Vallarta",20.6979,-105.1492,"1",0,32,"1","single",1,10000,3000,30,2000,30,"3",100,1,1,12,1.68667684219592,20.6818,-103.4626,2.84487876999999,2.84487876999999,0,208,175651.081356948,109.144793118265,0,0,0,1,0.2,"2","2",NA,0,NA,0,0,0,0
"4858",2019-02-11,163775,1,2019-02-13,"25",25220,189503,"Saltillo",25.0291,-101.0481,"0",258,32,"0","single",2,15000,2500,30,1500,17,"1",100,1,1,2,1.01125999129799,25.7225,-100.312,1.02264677000001,1.02264677000001,0,2000,106954.958586322,66.4588953150495,0,0,1,1,0.1,"2","2",NA,0,NA,0,0,0,0
"4859",2019-02-11,163790,1,2019-02-12,"56",56334,190788,"Chimalhuacv°n",19.4162,-98.9372,"0",204,42,"0","married",4,25000,3000,30,1500,21,"1",100,1,1,13,0.241523870455894,19.3029,-99.1505,0.0583337799999953,0.0583337799999953,0,320,25708.331424227,15.9744562517722,0,1,1,1,0.06,"2","2",NA,0,NA,0,0,0,0
"4860",2019-02-11,163797,1,2019-02-13,"97",97296,116161,"Mv©rida",20.8896,-89.6521,"1",0,33,"0","married",2,15000,1500,17,1500,17,"1",100,1,1,3,6.69888755690077,19.1643,-96.125,44.8750944999999,44.8750944999999,0,504,703629.937922781,437.216460115812,0,0,0,0,0.1,"2","2",NA,0,NA,0,0,0,0
"4861",2019-02-11,163800,1,2019-02-14,"62",62700,86196,"Ciudad Ayala",18.7172,-98.9739,"1",0,24,"1","single",1,3500,3000,30,1500,17,"3",100,1,1,13,0.611745085799633,19.3029,-99.1505,0.374232050000001,0.374232050000001,0,2001,67797.375126551,42.1274405200585,0,0,1,1,0.428571428571429,"2","2",NA,0,NA,0,0,0,0
"4862",2019-02-11,163814,1,2019-02-14,"56",56383,190812,"San Vicente Chicoloapan",19.4078,-98.8766,"0",245,33,"0","married",3,10000,2000,30,1500,29,"1",100,1,1,13,0.293300562563386,19.3029,-99.1505,0.0860252199999988,0.0860252199999988,-1.38777878078145e-17,441,31046.8866006882,19.2916888915259,0,1,1,1,0.15,"2","2",NA,0,NA,0,0,0,0
"4863",2019-02-11,163846,1,2019-02-12,"62",62737,190856,"Yautepec",18.7981,-99.0144,"0",255,43,"1","single",1,9000,3000,21,2000,21,"3",100,1,1,13,0.522825257614816,19.3029,-99.1505,0.273346249999999,0.273346249999999,0,2002,57990.1554899001,36.0335016155071,0,0,1,1,0.222222222222222,"2","2",NA,0,NA,0,0,0,0
"4864",2019-02-11,163881,1,2019-02-12,"68",68050,190855,"Oaxaca de Juv°rez",17.0945,-96.7224,"1",0,51,"0","widow",1,15600,1500,30,1500,30,"3",100,1,1,3,2.15428846722067,19.1643,-96.125,4.6409588,4.64095879999999,8.88178419700125e-16,2003,238918.633432851,148.457525092803,0,0,0,0,0.0961538461538462,"2","2",NA,0,NA,0,0,0,0
"4865",2019-02-11,163936,1,2019-02-13,"62",62700,190931,"Ayala",18.7172,-98.9739,"1",0,36,"0","married",1,14000,1500,30,1500,30,"1",100,1,1,13,0.611745085799633,19.3029,-99.1505,0.374232050000001,0.374232050000001,0,2001,67797.375126551,42.1274405200585,0,0,1,1,0.107142857142857,"2","2",NA,0,NA,0,0,0,0
"4866",2019-02-11,163946,1,2019-02-14,"14",14390,190959,"Tlalpan",19.2364,-99.121,"0",225,30,"0","single",0,12000,1700,30,1700,30,"4",100,1,1,13,0.072749570445468,19.3029,-99.1505,0.0052925000000001,0.0052925000000001,0,1972,8025.60366671079,4.98689131365081,1,1,1,1,0.141666666666667,"2","2",NA,0,NA,0,0,0,0
"4867",2019-02-11,163957,1,2019-02-13,"30",30099,177935,"Comitv°n de Domv<U+2260>nguez",16.225,-92.1355,"1",0,39,"0","married",2,13200,3000,17,2000,17,"3",100,1,1,3,4.95536020285105,19.1643,-96.125,24.55559474,24.55559474,3.5527136788005e-15,2004,534803.63474894,332.312398094213,0,0,0,0,0.151515151515152,"2","2",NA,0,NA,0,0,0,0
"4868",2019-02-11,163966,1,2019-02-12,"59",59698,186094,"Zamora",20.0025,-102.2889,"1",0,33,"0","married",3,4000,1500,15,1500,15,"2",100,1,1,9,1.09296200299918,19.7188,-101.2334,1.19456593999999,1.19456593999999,-2.22044604925031e-16,1062,114932.935585378,71.4161927158821,0,0,1,1,0.375,"2","2",NA,0,NA,0,0,0,0
"4869",2019-02-11,163992,1,2019-02-12,"76",76138,180355,"Querv©taro",20.5732,-100.4246,"1",0,45,"0","married",3,18000,3000,30,1500,30,"1",100,1,1,5,0.0584734127617015,20.5777,-100.3663,0.00341914000000031,0.00341914000000031,0,703,6096.55044788032,3.788230235923,1,1,1,1,0.0833333333333333,"2","2",NA,0,NA,0,0,0,0
"4870",2019-02-11,163993,1,2019-02-12,"50",50633,190996,"El Oro",19.7942,-99.9881,"1",0,25,"0","single",2,6000,1500,15,1500,15,"3",100,1,1,1,0.600204606780054,19.2873,-99.6667,0.36024557,0.36024557,-5.55111512312578e-17,2005,65733.9716854732,40.8452978770634,0,0,1,1,0.25,"2","2",NA,0,NA,0,0,0,0
"4871",2019-02-11,164004,1,2019-02-12,"88",88655,191003,"Reynosa",25.8102,-98.2999,"1",0,43,"0","married",1,8000,1900,30,1500,26,"1",100,1,1,8,1.9497777206646,25.6682,-100.2445,3.80163316000003,3.80163316000003,0,1147,195631.394174929,121.560014773092,0,0,0,1,0.1875,"2","2",NA,0,NA,0,0,0,0
"4872",2019-02-11,164049,1,2019-02-13,"14",14250,191041,"Tlalpan",19.1983,-99.2002,"0",245,33,"0","married",4,6800,1500,30,1500,30,"3",100,1,1,13,0.115806951432116,19.3029,-99.1505,0.0134112500000004,0.0134112500000004,-1.73472347597681e-18,1324,12761.8677857054,7.92987671076675,0,1,1,1,0.220588235294118,"2","2",NA,0,NA,0,0,0,0
"4873",2019-02-11,164058,1,2019-02-12,"55",55767,162884,"Tecv°mac",19.7058,-98.969,"1",0,27,"1","single",0,15000,3000,30,2500,30,"4",100,1,1,6,0.435453154770983,19.3319,-99.1922,0.189619450000002,0.189619450000002,0,317,47758.242582375,29.6756698909957,0,0,1,1,0.166666666666667,"2","2",NA,0,NA,0,0,0,0
"4874",2019-02-11,164063,1,2019-02-14,"9",9208,186725,"Iztapalapa",19.3477,-99.0569,"1",0,41,"0","married",2,6000,1500,18,1500,18,"2",100,1,1,13,0.103768974168578,19.3029,-99.1505,0.0107679999999989,0.0107679999999989,0,2006,11024.8674674941,6.85055206947824,1,1,1,1,0.25,"2","2",NA,0,NA,0,0,0,0
"4875",2019-02-11,164150,2,2019-02-13,"11",11440,181286,"Miguel Hidalgo",19.4489,-99.193,"0",250,36,"0","single",0,15000,3000,30,2000,21,"3",100,1,1,6,0.117002735010765,19.3319,-99.1922,0.0136896399999994,0.0136896399999994,0,711,13024.6513236145,8.09316323686384,0,1,1,1,0.133333333333333,"2","2",NA,0,NA,0,0,0,0
"4876",2019-02-12,164175,1,2019-02-14,"45",45653,172352,"Tlajomulco de Zv<U+222B>v±iga",20.4842,-103.3392,"1",0,46,"1","Soltero(a)",2,7000,2500,30,1500,16,"1",100,0,0,17,0.221073833820285,20.705,-103.3282,0.0488736399999989,0.0488736399999989,0,697,24606.0569276245,15.289532931279,0,1,1,1,0.214285714285714,"3","2",NA,0,NA,0,0,0,0
"4877",2019-02-12,164189,2,2019-02-13,"63",63039,178889,"Tepic",21.627,-104.9656,"1",0,53,"0","married",2,12000,2000,22,1500,15,"1",100,0,0,12,1.77550332018839,20.6818,-103.4626,3.15241204,3.15241204,0,1776,188196.725012674,116.940314049656,0,0,0,1,0.125,"3","2",NA,0,NA,0,0,0,0
"4878",2019-02-12,164192,1,2019-02-12,"44",44130,183117,"Guadalajara",20.6734,-103.3584,"0",246,39,"1","married",2,15000,2000,30,2000,30,"3",100,0,0,17,0.0437104106592503,20.705,-103.3282,0.00191060000000031,0.00191060000000031,2.16840434497101e-19,1006,4718.63255730151,2.93202962537532,1,1,1,1,0.133333333333333,"3","2",NA,0,NA,0,0,0,0
"4879",2019-02-12,164265,1,2019-02-12,"9",9480,121831,"Iztapalapa D.F.",19.3578,-99.1361,"1",0,57,"0","married",2,24000,3000,30,2000,30,"3",100,0,0,13,0.0567571140915379,19.3029,-99.1505,0.00322136999999985,0.00322136999999985,4.33680868994202e-19,2007,6295.85235300481,3.91207100612972,1,1,1,1,0.0833333333333333,"3","2",NA,0,NA,0,0,0,0
"4880",2019-02-12,164268,1,2019-02-12,"76",76902,191176,"Corregidora",20.4854,-100.4152,"1",0,21,"0","single",0,7000,2000,21,2000,21,"3",100,0,0,5,0.10445333886478,20.5777,-100.3663,0.0109105000000006,0.0109105000000006,0,217,11469.8865290781,7.12707478163603,0,1,1,1,0.285714285714286,"3","2",NA,0,NA,0,0,0,0
"4881",2019-02-12,164287,1,2019-02-13,"22",22235,174213,"Tijuana",32.405,-116.7997,"1",0,21,"1","single",1,5400,1500,16,1500,16,"2",100,0,0,14,0.218784129920335,32.506744,-116.993387,0.0478664955049981,0.0478664955049981,6.93889390390723e-18,730,21430.8122496615,13.3165224562004,0,1,1,1,0.277777777777778,"3","2",NA,0,NA,0,0,0,0
"4882",2019-02-12,164310,3,2019-02-13,"78",78435,155054,"Soledad de Graciano Sv°nchez",22.1628,-100.8551,"1",0,42,"0","married",1,13000,2500,21,1500,12,"3",100,0,0,11,1.31947112511037,21.1155,-101.6577,1.74100405000002,1.74100405000002,-2.22044604925031e-16,353,143139.022234431,88.9426859671861,0,0,1,1,0.115384615384615,"3","2",NA,0,NA,0,0,0,0
"4883",2019-02-12,164326,1,2019-02-13,"7",7210,44116,"Gustavo A Madero",19.553,-99.1519,"0",230,60,"0","married",2,4500,3000,30,1500,30,"2",100,0,0,6,0.224742741818285,19.3319,-99.1922,0.0505093000000001,0.0505093000000001,6.93889390390723e-18,2008,24973.642759417,15.5179407455336,0,1,1,1,0.333333333333333,"3","2",NA,0,NA,0,0,0,0
"4884",2019-02-12,164327,1,2019-02-12,"54",54960,191126,"Tultepec",19.6795,-99.1273,"1",0,22,"1","single",0,5000,2500,30,1600,30,"3",100,0,0,6,0.353606801405175,19.3319,-99.1922,0.125037769999999,0.125037769999999,0,281,39289.3400162064,24.413324727035,0,0,1,1,0.32,"3","2",NA,0,NA,0,0,0,0
"4885",2019-02-12,164354,1,2019-02-13,"64",64140,191216,"Monterrey",25.7771,-100.3727,"1",0,48,"0","divorced",0,15000,2500,30,1500,16,"1",100,0,0,2,0.0816434320689651,25.7225,-100.312,0.00666564999999972,0.00666564999999972,8.67361737988404e-19,1019,8601.3589804852,5.34464996861148,1,1,1,1,0.1,"3","2",NA,0,NA,0,0,0,0
"4886",2019-02-12,164376,1,2019-02-13,"45",45654,191252,"Tlajomulco de Zv<U+222B>v±iga",20.4311,-103.2372,"1",0,33,"0","married",2,15000,2000,17,1500,16,"1",100,0,0,17,0.28862122236592,20.705,-103.3282,0.0833022099999976,0.0833022099999976,-1.38777878078145e-17,895,31931.4489965537,19.8413318481823,0,0,1,1,0.1,"3","2",NA,0,NA,0,0,0,0
"4887",2019-02-12,164382,1,2019-02-13,"53",53533,158428,"Naucalpan de Juv°rez",19.458,-99.2376,"1",0,34,"0","married",3,16000,1500,16,1500,16,"1",100,0,0,6,0.134023766549069,19.3319,-99.1922,0.0179623699999994,0.0179623699999994,0,1959,14824.7609906371,9.21170230693148,0,1,1,1,0.09375,"3","2",NA,0,NA,0,0,0,0
"4888",2019-02-12,164408,1,2019-02-13,"94",94687,191261,"Cv=rdoba",18.8691,-96.9201,"1",0,39,"1","married",3,7000,1500,21,1500,21,"1",100,0,0,3,0.848131505133496,19.1643,-96.125,0.719327050000009,0.719327050000009,0,2009,89900.5897229608,55.8617754625876,0,0,1,1,0.214285714285714,"3","2",NA,0,NA,0,0,0,0
"4889",2019-02-12,164443,1,2019-02-12,"37",37207,191350,"Lev=n",20.9586,-101.5833,"1",0,46,"0","married",1,55000,2500,29,2500,29,"4",100,0,0,11,0.173646105628666,21.1155,-101.6577,0.0301529700000018,0.0301529700000018,-3.46944695195361e-18,1314,19100.1915543946,11.8683382966897,0,1,1,1,0.0454545454545455,"3","2",NA,0,NA,0,0,0,0
"4890",2019-02-12,164447,1,2019-02-15,"55",55270,164607,"Ecatepec de Morelos",19.4466,-99.0433,"1",0,39,"0","single",0,10000,1500,30,1500,30,"1",100,0,0,13,0.179280590137354,19.3029,-99.1505,0.032141529999998,0.032141529999998,0,624,19560.8294242435,12.1545661104822,0,1,1,1,0.15,"3","2",NA,0,NA,0,0,0,0
"4891",2019-02-12,164469,1,2019-02-12,"31",31370,122473,"Chihuahua",28.8342,-106.2325,"0",246,33,"1","married",1,13000,3000,30,2500,30,"4",100,0,0,4,4.29121789938475,25.6283,-103.38,18.41455106,18.41455106,3.5527136788005e-15,2010,455017.226571867,282.735299297766,0,0,0,0,0.192307692307692,"3","2",NA,0,NA,0,0,0,0
"4892",2019-02-12,164480,1,2019-02-13,"8",8400,32549,"iztacalco",19.4024,-99.0971,"1",0,34,"1","married",1,20000,1800,30,1800,30,"4",100,0,0,13,0.112923912436647,19.3029,-99.1505,0.0127518099999994,0.0127518099999994,0,1308,12415.3269668631,7.71454569380188,0,1,1,1,0.09,"3","2",NA,0,NA,0,0,0,0
"4893",2019-02-12,164494,1,2019-02-14,"54",54840,191287,"Cuautitlv°n",19.6872,-99.1556,"0",258,40,"0","divorced",2,15000,1500,16,1500,16,"1",100,0,0,6,0.357180136625764,19.3319,-99.1922,0.127577649999999,0.127577649999999,0,2011,39737.8215570071,24.6919989293792,0,0,1,1,0.1,"3","2",NA,0,NA,0,0,0,0
