"","app_date","applicantID","loan_sequence","disp_date","twoDigits_zip","addrZip","clientID","addrCity","Latitude","Longtiude","repayStatus","delinqDays","age","appGender","appCivilStatus","appDependents","appIncome","requestedAmt_loan1","requestedTerm_loan1","actualAmt_loan1","actualTerm_loan1","scoreProxy","starting_state","weekday","month","Holiday","holiday_dummy"
"5146",2019-02-15,168952,2,2019-02-15,"30",30900,132508,"Motozintla",15.2387,-92.2253,"1",0,52,"0","married",2,6000,1500,24,1500,24,"2",100,"6","2","0",0
"5147",2019-02-15,168956,3,2019-02-15,"23",23000,162759,"La Paz",24.1244,-110.2964,"0",252,26,"1","single",1,50000,3000,21,1500,21,"1",100,"6","2","0",0
"5148",2019-02-15,168968,2,2019-02-15,"32",32420,50323,"Juarez",31.7348,-106.4081,"1",0,56,"1","divorced",0,11500,1500,30,1500,30,"2",100,"6","2","0",0
"5149",2019-02-15,168980,2,2019-02-15,"44",44230,125450,"Guadalajara",20.6355,-103.3358,"1",0,38,"1","single",1,7000,1500,30,1500,30,"1",100,"6","2","0",0
"5150",2019-02-15,168988,1,2019-02-15,"54",54466,195544,"Nicolv∞s Romero",19.5887,-99.2848,"1",0,20,"0","single",0,6500,3000,30,2150,13,"4",100,"6","2","0",0
"5151",2019-02-15,168993,1,2019-02-15,"7",7979,195419,"Gustavo A. Madero",19.4552,-99.0986,"1",0,43,"0","single",1,12000,3000,30,2000,30,"3",100,"6","2","0",0
"5152",2019-02-15,168992,3,2019-02-15,"2",2100,113424,"Azcapotzalco",19.5086,-99.2042,"0",244,20,"1","single",0,7000,1500,30,1500,30,"1",100,"6","2","0",0
"5153",2019-02-15,168999,1,2019-02-15,"22",22890,195165,"Ensenada",30.0357,-114.9586,"1",0,44,"1","divorced",1,10000,2000,30,1500,30,"3",100,"6","2","0",0
"5154",2019-02-15,169007,1,2019-02-15,"97",97370,195542,"Kanasv<U+2260>n",20.9094,-89.5369,"1",0,40,"0","married",4,6000,2500,30,2000,30,"4",100,"6","2","0",0
"5155",2019-02-15,169013,1,2019-02-15,"56",56377,194143,"San Vicente Chicoloapan de Juv∞rez",19.3741,-98.8781,"0",243,31,"1","single",2,15000,2500,30,2000,30,"3",100,"6","2","0",0
"5156",2019-02-15,169018,1,2019-02-15,"74",74064,195539,"San Martv<U+2260>n Texmelucan",19.2706,-98.4447,"1",0,25,"1","married",2,4900,1500,20,1500,20,"2",100,"6","2","0",0
"5157",2019-02-15,169040,1,2019-02-15,"20",20250,180678,"Aguascalientes",21.8115,-102.2957,"0",258,36,"1","married",0,9000,2000,15,2000,15,"2",100,"6","2","0",0
"5158",2019-02-15,169048,2,2019-02-15,"8",8040,172481,"Iztacalco",19.3823,-99.0978,"1",0,34,"1","married",1,8500,3000,20,2000,20,"2",100,"6","2","0",0
"5159",2019-02-15,169051,1,2019-02-18,"21",21300,180825,"Mexicali",31.7379,-115.1637,"1",0,29,"1","married",3,6000,3000,20,2000,20,"4",100,"6","2","0",0
"5160",2019-02-15,169067,1,2019-02-15,"89",89060,108746,"Tampico",22.7033,-98.4753,"1",0,53,"1","single",0,30000,3000,30,3000,30,"4",100,"6","2","0",0
"5161",2019-02-15,169071,1,2019-02-15,"70",70000,165474,"JUCHITAN de zaragoza",16.411,-95.0488,"0",243,25,"0","single",0,10000,1500,30,1500,30,"4",100,"6","2","0",0
"5162",2019-02-15,169081,2,2019-02-15,"75",75730,109823,"Tehuacv∞n",18.4613,-97.3746,"1",0,39,"1","single",0,7000,3000,25,2000,25,"3",100,"6","2","0",0
"5163",2019-02-15,169084,1,2019-02-15,"72",72825,149720,"San Andrv©s Cholula",19.0151,-98.2516,"1",0,35,"1","single",2,9000,2000,13,1500,13,"3",100,"6","2","0",0
"5164",2019-02-15,169106,1,2019-02-15,"9",9230,188011,"Iztapalapa",19.3491,-99.027,"0",260,55,"0","Casado(a)",2,8200,3000,30,2000,13,"3",100,"6","2","0",0
"5165",2019-02-15,169111,2,2019-02-15,"42",42326,146031,"Ixmiquilpan",20.4175,-99.1417,"1",0,28,"1","single",1,5800,1500,10,1500,10,"2",100,"6","2","0",0
"5166",2019-02-15,169115,1,2019-02-15,"56",56613,195632,"Valle de Chalco Solidaridad",19.2703,-98.9509,"0",246,31,"1","married",2,9000,2900,30,2000,27,"2",100,"6","2","0",0
"5167",2019-02-15,169129,3,2019-02-15,"56",56644,178499,"Chalco",19.2536,-98.8317,"1",0,39,"0","married",3,13000,2500,15,2500,15,"2",100,"6","2","0",0
"5168",2019-02-15,169149,2,2019-02-15,"95",95400,168752,"Cosamaloapan de Carpio",18.4527,-95.7353,"0",243,36,"1","married",0,15000,3000,17,2500,23,"4",100,"6","2","0",0
"5169",2019-02-15,169151,2,2019-02-15,"2",2120,101814,"Azcapotzalco",19.5009,-99.1941,"1",0,20,"1","single",0,5500,1500,12,1500,12,"1",100,"6","2","0",0
"5170",2019-02-15,169165,3,2019-02-15,"57",57100,16578,"Nezahualcv=yotl",19.4725,-99.0474,"1",0,53,"1","single",0,5500,1500,15,1500,15,"3",100,"6","2","0",0
"5171",2019-02-15,169176,2,2019-02-15,"32",32330,50216,"Juv∞rez",31.4496,-106.4337,"1",0,48,"0","married",2,8000,2500,30,1500,15,"1",100,"6","2","0",0
"5172",2019-02-15,169206,1,2019-02-15,"50",50180,157841,"Toluca",19.2668,-99.6664,"0",243,49,"0","married",3,14000,3000,30,1500,30,"1",100,"6","2","0",0
"5173",2019-02-15,169214,3,2019-02-15,"63",63737,149587,"Bahv<U+2260>a de Banderas",20.7314,-105.2502,"0",243,35,"1","single",1,11400,3000,24,1500,25,"1",100,"6","2","0",0
"5174",2019-02-15,169222,1,2019-02-15,"82",82800,195609,"El Rosario",22.9875,-105.8525,"1",0,26,"1","single",0,13000,1500,13,2500,13,"2",100,"6","2","0",0
"5175",2019-02-15,169225,1,2019-02-15,"21",21470,195761,"Tecate",32.4407,-116.2689,"1",0,36,"1","single",3,6000,3000,16,2000,15,"3",100,"6","2","0",0
"5176",2019-02-15,169231,2,2019-02-15,"8",8100,179150,"Iztacalco",19.4121,-99.0643,"1",0,34,"0","Casado(a)",2,7200,1500,21,1500,21,"3",100,"6","2","0",0
"5177",2019-02-15,169233,1,2019-02-15,"45",45608,195718,"SAN PEDRO TLAQUEPAQUE",20.5747,-103.3487,"1",0,54,"1","single",0,8900,2000,30,2000,30,"3",100,"6","2","0",0
"5178",2019-02-15,169256,2,2019-02-15,"54",54424,159103,"Nicolv∞s Romero",19.5955,-99.3265,"1",0,30,"1","single",1,5000,3000,26,1650,23,"3",100,"6","2","0",0
"5179",2019-02-15,169263,1,2019-02-18,"57",57420,192644,"Nezahualcv=yotl",19.3873,-99.0194,"1",0,41,"0","married",3,27000,3000,30,1500,21,"1",100,"6","2","0",0
"5180",2019-02-15,169274,2,2019-02-15,"76",76113,108239,"Querv©taro",20.6024,-100.3973,"0",243,32,"1","single",1,11500,1500,16,1500,16,"2",100,"6","2","0",0
"5181",2019-02-15,169293,1,2019-02-15,"66",66000,195827,"Garcv<U+2260>a",25.7928,-100.5726,"0",260,42,"1","married",1,7000,3000,30,2000,13,"2",100,"6","2","0",0
"5182",2019-02-15,169302,2,2019-02-15,"11",11840,80365,"Miguel Hidalgo",19.4043,-99.1928,"1",0,35,"0","single",0,3e+07,2500,20,1500,23,"1",100,"6","2","0",0
"5183",2019-02-15,169320,3,2019-02-15,"88",88655,104468,"Reynosa",25.8102,-98.2999,"1",0,51,"0","married",3,15000,3000,30,2000,30,NA,100,"6","2","0",0
"5184",2019-02-15,169327,1,2019-02-15,"86",86126,195846,"Centro",18.0011,-92.8602,"1",0,43,"0","married",4,6400,1500,21,1500,21,"4",100,"6","2","0",0
"5185",2019-02-15,169340,2,2019-02-15,"55",55270,155056,"Ecatepec de Morelos",19.4466,-99.0433,"1",0,40,"0","married",3,7000,1500,20,1500,20,"3",100,"6","2","0",0
"5186",2019-02-15,169348,1,2019-02-18,"24",24026,195891,"Campeche",19.617,-90.2677,"1",0,23,"1","single",0,15000,3000,25,1500,13,"1",100,"6","2","0",0
"5187",2019-02-15,169353,2,2019-02-15,"68",68023,174887,"Oaxaca de Juv∞rez",17.0989,-96.6911,"1",0,46,"1","Casado(a)",1,18000,3000,30,2000,18,"3",100,"6","2","0",0
"5188",2019-02-15,169355,1,2019-02-15,"6",6300,195905,"Cuauhtv©moc",19.4441,-99.1435,"1",0,36,"0","single",0,12000,3000,30,1500,13,"1",100,"6","2","0",0
"5189",2019-02-15,169359,1,2019-02-15,"9",9800,195921,"Iztapalapa",19.3326,-99.0569,"0",260,31,"1","married",1,14500,2700,28,2000,13,"3",100,"6","2","0",0
"5190",2019-02-15,169361,1,2019-02-15,"55",55764,195918,"TECAMAC",19.6448,-99.0146,"1",0,43,"0","married",1,5100,1600,30,1500,30,"1",100,"6","2","0",0
"5191",2019-02-15,169367,2,2019-02-15,"66",66583,170404,"El Carmen",25.8522,-100.36,"0",244,38,"0","married",3,12000,1500,22,1500,22,"2",100,"6","2","0",0
"5192",2019-02-15,169377,1,2019-02-15,"54",54090,195933,"Tlalnepantla de Baz",19.5099,-99.1701,"1",0,56,"0","single",2,22000,3000,30,1500,30,"1",100,"6","2","0",0
"5193",2019-02-15,169381,1,2019-02-18,"22",22800,191110,"Ensenada",31.8156,-116.5761,"1",0,27,"1","married",1,9000,2000,21,1500,21,"1",100,"6","2","0",0
"5194",2019-02-15,169399,2,2019-02-15,"6",6820,146990,"Cuauhtv©moc",19.4174,-99.1319,"1",0,32,"0","single",0,16000,2500,30,1500,30,"3",100,"6","2","0",0
"5195",2019-02-15,169421,1,2019-02-15,"94",94420,195945,"Mariano Escobedo",18.8718,-97.1081,"1",0,33,"0","married",2,7900,2000,28,2000,28,"4",100,"6","2","0",0
"5196",2019-02-15,169429,2,2019-02-15,"89",89602,87315,"Altamira",22.338,-97.9325,"1",0,24,"1","single",0,20000,1500,9,1500,9,"3",100,"6","2","0",0
"5197",2019-02-15,169434,2,2019-02-15,"52",52050,142638,"Lerma",19.3451,-99.4405,"1",0,24,"1","single",0,8500,1500,15,1500,15,"2",100,"6","2","0",0
"5198",2019-02-15,169437,1,2019-02-15,"52",52140,127035,"Metepec",19.1772,-99.5884,"1",0,28,"0","married",2,8300,3000,30,2500,30,"2",100,"6","2","0",0
"5199",2019-02-15,169444,1,2019-02-18,"2",2100,195981,"Azcapotzalco",19.5086,-99.2042,"1",0,37,"1","single",1,10000,3000,30,2500,17,"2",100,"6","2","0",0
"5200",2019-02-15,169466,2,2019-02-15,"86",86250,132215,"Villahermosa",18.0092,-92.763,"1",0,29,"1","married",1,8000,1500,21,1500,21,"3",100,"6","2","0",0
"5201",2019-02-15,169481,2,2019-02-15,"53",53830,190264,"Naucalpan de Juv∞rez",19.4712,-99.2927,"1",0,28,"1","single",0,7500,3000,30,1500,17,"1",100,"6","2","0",0
"5202",2019-02-15,169484,2,2019-02-15,"7",7880,155341,"Gustavo A. Madero",19.4597,-99.1141,"1",0,45,"0","married",2,25000,3000,30,2000,30,"3",100,"6","2","0",0
"5203",2019-02-15,169488,1,2019-02-15,"61",61940,103157,"Huetamo",18.6267,-100.9319,"1",0,20,"0","single",0,6000,1500,7,1500,7,"4",100,"6","2","0",0
"5204",2019-02-15,169501,3,2019-02-15,"96",96510,119569,"Coatzacoalcos",18.149,-94.4447,"1",0,40,"0","married",1,18000,3000,30,2000,30,"2",100,"6","2","0",0
"5205",2019-02-15,169504,1,2019-02-15,"94",94720,126055,"Nogales",18.8067,-97.1529,"1",0,50,"0","married",1,7000,3000,30,1500,21,"1",100,"6","2","0",0
"5206",2019-02-15,169507,1,2019-02-15,"80",80450,196076,"Culiacv∞n",24.3104,-107.2667,"1",0,31,"1","married",0,7200,1500,14,1500,14,"2",100,"6","2","0",0
"5207",2019-02-15,169512,1,2019-02-15,"64",64117,196094,"Monterrey",25.7771,-100.3727,"0",243,47,"1","married",1,35000,1500,30,1500,30,"1",100,"6","2","0",0
"5208",2019-02-15,169541,1,2019-02-15,"63",63550,9022,"Santiago Ixcuintla",21.75,-105.1867,"1",0,28,"1","married",2,10000,2500,30,2500,30,"2",100,"6","2","0",0
"5209",2019-02-15,169543,2,2019-02-15,"45",45654,134677,"Tlajomulco de Zv<U+222B>v±iga",20.4311,-103.2372,"0",243,37,"1","married",3,12000,1500,30,1500,30,"3",100,"6","2","0",0
"5210",2019-02-15,169544,2,2019-02-15,"54",54740,182889,"Cuautitlv∞n Izcalli",19.6502,-99.2145,"1",0,34,"0","married",0,40000,3000,30,2000,11,"3",100,"6","2","0",0
"5211",2019-02-15,169559,2,2019-02-15,"48",48291,181355,"Puerto Vallarta",20.6162,-105.2475,"0",243,30,"0","married",4,9000,1500,25,1500,25,"3",100,"6","2","0",0
"5212",2019-02-15,169563,1,2019-02-18,"41",41700,196159,"Ometepec",16.644,-98.2622,"1",0,26,"0","single",0,8000,3000,30,1500,13,"1",100,"6","2","0",0
"5213",2019-02-15,169570,2,2019-02-15,"93",93980,169819,"Vega de Alatorre",19.9702,-96.6116,"1",0,26,"0","Casado(a)",2,12000,1500,22,1500,22,"2",100,"6","2","0",0
"5214",2019-02-15,169573,2,2019-02-15,"56",56600,175403,"Chalco",19.2424,-98.8317,"0",253,23,"1","single",0,9000,2000,21,2000,21,"2",100,"6","2","0",0
"5215",2019-02-15,169574,1,2019-02-15,"22",22940,189166,"Ensenada",30.0357,-114.9586,"1",0,30,"0","single",1,12000,3000,30,2500,13,"4",100,"6","2","0",0
"5216",2019-02-15,169579,2,2019-02-15,"70",70760,178745,"Santo Domingo Tehuantepec",16.2219,-95.1922,"1",0,38,"1","married",1,5000,2000,15,1500,15,"1",100,"6","2","0",0
"5217",2019-02-15,169591,1,2019-02-15,"66",66358,196203,"Santa Catarina",25.5746,-100.3803,"0",243,48,"0","married",1,38000,1500,30,1500,30,"1",100,"6","2","0",0
"5218",2019-02-15,169595,1,2019-02-18,"92",92860,196191,"Tuxpan",20.834,-97.2353,"1",0,25,"1","single",0,4000,3000,30,1500,13,"1",100,"6","2","0",0
"5219",2019-02-15,169601,1,2019-02-18,"28",28984,124244,"Ciudad de Villa de v≈lvarez",19.2496,-103.7415,"1",0,45,"0","married",3,14000,1500,13,3000,13,"4",100,"6","2","0",0
"5220",2019-02-15,169606,3,2019-02-15,"96",96558,165509,"Coatzacoalcos",18.1501,-94.2602,"1",0,56,"0","married",2,7000,1500,14,1500,14,"2",100,"6","2","0",0
"5221",2019-02-15,169612,2,2019-02-15,"91",91808,139125,"Veracruz",19.1857,-96.2114,"1",0,24,"1","single",0,4500,1500,23,1500,23,"3",100,"6","2","0",0
"5222",2019-02-15,169616,2,2019-02-15,"11",11460,165844,"Miguel Hidalgo",19.4434,-99.1844,"1",0,38,"0","married",1,28000,2000,14,2000,14,"2",100,"6","2","0",0
"5223",2019-02-15,169620,1,2019-02-18,"54",54715,192844,"Cuautitlv∞n Izcalli",19.6486,-99.1974,"1",0,45,"1","married",0,8000,3000,30,2000,12,"2",100,"6","2","0",0
"5224",2019-02-15,169623,1,2019-02-18,"37",37440,196219,"Lev=n de los Aldama",21.1,-101.6224,"1",0,37,"1","divorced",2,7600,1500,30,2500,30,"2",100,"6","2","0",0
"5225",2019-02-15,169646,3,2019-02-15,"28",28048,149506,"Colima",19.116,-103.5667,"0",252,36,"0","married",2,12500,2000,21,1500,21,"3",100,"6","2","0",0
"5226",2019-02-15,169660,1,2019-02-18,"56",56373,169256,"Chicoloapan",19.3959,-98.8737,"1",0,41,"1","married",2,6000,1500,13,1500,13,"2",100,"6","2","0",0
"5227",2019-02-15,169669,2,2019-02-15,"22",22210,180204,"Tijuana",32.4222,-117.0664,"1",0,29,"1","single",1,8000,3000,30,2500,17,"2",100,"6","2","0",0
"5228",2019-02-15,169675,1,2019-02-18,"52",52760,75435,"Huixquilucan de Degollado",19.3259,-99.3249,"1",0,33,"1","married",3,12000,3000,30,3000,30,"4",100,"6","2","0",0
"5229",2019-02-15,169701,3,2019-02-18,"60",60090,159050,"Uruapan",19.3174,-102.0527,"1",0,37,"1","married",2,10000,2000,20,2000,20,"2",100,"6","2","0",0
"5230",2019-02-15,169703,2,2019-02-18,"9",9510,169979,"Iztapalapa",19.3599,-99.0079,"1",0,37,"1","single",2,30000,3000,10,2500,22,"2",100,"6","2","0",0
"5231",2019-02-15,169716,1,2019-02-18,"76",76902,162856,"Corregidora",20.4854,-100.4152,"0",249,43,"0","married",2,5000,2000,28,1600,21,"3",100,"6","2","0",0
"5232",2019-02-15,169718,2,2019-02-18,"96",96420,183348,"Coatzacoalcos",18.1326,-94.3976,"1",0,46,"1","single",0,10000,3000,30,2000,10,"2",100,"6","2","0",0
"5233",2019-02-15,169725,2,2019-02-18,"44",44330,146750,"Guadalajara",20.6567,-103.2857,"0",243,40,"0","married",2,10000,1500,22,1500,22,"3",100,"6","2","0",0
"5234",2019-02-15,169752,3,2019-02-18,"95",95180,119589,"Tierra Blanca",18.7322,-96.55,"0",240,30,"0","single",0,3600,1500,24,1500,24,"3",100,"6","2","0",0
"5235",2019-02-15,169764,3,2019-02-18,"64",64925,115472,"Monterrey",25.6565,-100.2639,"1",0,28,"0","single",0,21000,3000,22,2000,22,"3",100,"6","2","0",0
"5236",2019-02-15,169765,2,2019-02-18,"52",52004,167490,"Lerma",19.2979,-99.4749,"1",0,37,"0","Casado(a)",3,30000,2000,13,2000,13,"3",100,"6","2","0",0
"5237",2019-02-15,169774,2,2019-02-18,"74",74060,181653,"San Martv<U+2260>n Texmelucan",19.2154,-98.3852,"1",0,30,"0","single",0,11000,2600,15,2000,15,"3",100,"6","2","0",0
"5238",2019-02-15,169783,2,2019-02-18,"64",64640,45360,"Monterrey",25.6449,-100.311,"1",0,55,"1","single",0,30000,2000,22,2000,22,"2",100,"6","2","0",0
"5239",2019-02-15,169790,2,2019-02-18,"76",76113,168558,"Querv©taro",20.6024,-100.3973,"1",0,40,"0","married",3,9100,1500,23,1500,23,"3",100,"6","2","0",0
"5240",2019-02-15,169802,1,2019-02-18,"14",14420,196425,"Tlalpan",19.2725,-99.1782,"1",0,50,"0","divorced",0,20000,1500,30,3000,30,"4",100,"6","2","0",0
"5241",2019-02-15,169811,3,2019-02-18,"92",92770,108279,"Tuxpan",20.8,-97.3125,"1",0,20,"1","single",0,19000,1500,7,1500,7,"2",100,"6","2","0",0
"5242",2019-02-16,169862,2,2019-02-18,"64",64769,168971,"Monterrey",25.6875,-100.3031,"1",0,31,"0","married",2,18000,1500,30,1500,30,"1",100,"7","2","0",0
"5243",2019-02-16,169896,3,2019-02-18,"29",29218,152121,"San Cristv=bal de las Casas",16.6783,-92.5901,"1",0,31,"0","married",2,8000,1500,17,1500,17,"2",100,"7","2","0",0
"5244",2019-02-16,169897,3,2019-02-18,"86",86389,160853,"Comalcalco",18.1142,-93.2219,"1",0,30,"0","married",2,15000,1500,17,1500,17,"2",100,"7","2","0",0
"5245",2019-02-16,169905,2,2019-02-18,"77",77710,179042,"Solidaridad",20.6274,-87.078,"0",249,56,"0","single",0,18000,1500,21,1500,21,"2",100,"7","2","0",0
"5246",2019-02-16,169911,2,2019-02-18,"66",66646,29132,"Apodaca",25.7456,-100.1496,"1",0,32,"1","married",0,13000,3000,26,2000,26,NA,100,"7","2","0",0
"5247",2019-02-16,169927,1,2019-02-18,"34",34780,127812,"Pv∞nuco de Coronado",24.4009,-104.3198,"1",0,33,"1","single",2,7000,1500,12,2000,12,"2",100,"7","2","0",0
"5248",2019-02-16,169946,1,2019-02-18,"54",54980,99618,"Tultepec",19.6599,-99.1004,"1",0,34,"0","married",4,10000,1500,21,3000,21,"4",100,"7","2","0",0
"5249",2019-02-16,169957,1,2019-02-18,"52",52080,196609,"Otzolotepec",19.4168,-99.5587,"0",249,39,"0","married",4,11000,1500,21,2500,21,"4",100,"7","2","0",0
"5250",2019-02-16,169972,1,2019-02-18,"92",92854,196622,"Tv<U+222B>xpam de Rodrv<U+2260>guez Cano",20.7519,-97.4117,"1",0,31,"1","married",3,15000,2200,23,1500,17,"1",100,"7","2","0",0
"5251",2019-02-16,169977,2,2019-02-18,"45",45602,127737,"San Pedro Tlaquepaque",20.5656,-103.3487,"1",0,29,"0","single",0,12500,3000,30,2000,30,"3",100,"7","2","0",0
"5252",2019-02-16,170008,3,2019-02-18,"67",67480,157558,"Cadereyta Jimv©nez",25.5219,-100.1325,"0",258,38,"0","married",2,13000,1500,21,1500,21,"3",100,"7","2","0",0
"5253",2019-02-16,170017,3,2019-02-18,"91",91130,69456,"Xalapa-Enrv<U+2260>quez",19.5106,-96.897,"1",0,30,"1","single",2,8000,1500,30,1500,30,"3",100,"7","2","0",0
"5254",2019-02-16,170026,2,2019-02-18,"89",89359,172598,"Tampico",22.3331,-97.8843,"1",0,23,"0","Soltero(a)",0,12000,2000,25,2000,25,"3",100,"7","2","0",0
"5255",2019-02-16,170027,1,2019-02-19,"75",75790,196671,"Tehuacv∞n",18.4413,-97.3664,"1",0,39,"1","single",1,10000,2000,30,2500,30,"2",100,"7","2","0",0
"5256",2019-02-16,170041,2,2019-02-18,"88",88177,180059,"Arturo Cortv©s Villada",27.4758,-99.5547,"1",0,48,"1","single",0,6000,1500,14,1500,14,"3",100,"7","2","0",0
"5257",2019-02-16,170043,3,2019-02-18,"70",70110,158094,"Ciudad Ixtepec",16.5372,-95.0889,"1",0,47,"0","single",1,12000,2500,21,2500,21,"2",100,"7","2","0",0
"5258",2019-02-16,170044,3,2019-02-18,"97",97070,166905,"MERIDA",20.9461,-89.6395,"1",0,44,"0","married",2,12000,2000,14,2000,14,"3",100,"7","2","0",0
"5259",2019-02-16,170062,3,2019-02-18,"32",32575,169484,"Juv∞rez",31.4496,-106.3605,"1",0,30,"1","married",2,9000,3000,30,1500,30,"1",100,"7","2","0",0
"5260",2019-02-16,170063,2,2019-02-18,"56",56644,156474,"Chalco de Dv<U+2260>az Covarrubias",19.2536,-98.8317,"1",0,39,"0","married",2,7400,1500,19,1500,19,"3",100,"7","2","0",0
"5261",2019-02-16,170079,2,2019-02-18,"54",54769,179443,"Cuautitlv∞n Izcalli",19.5947,-99.1182,"1",0,37,"0","single",0,18200,1500,16,1500,16,"3",100,"7","2","0",0
"5262",2019-02-16,170097,2,2019-02-18,"78",78423,183002,"San Luis Potosv<U+2260>",22.0967,-100.775,"1",0,43,"0","Casado(a)",1,18000,2000,30,1500,11,"3",100,"7","2","0",0
"5263",2019-02-16,170114,1,2019-02-19,"56",56400,194585,"La Paz",19.3591,-98.9775,"1",0,49,"0","married",2,11000,3000,30,2000,12,"3",100,"7","2","0",0
"5264",2019-02-16,170118,1,2019-02-18,"24",24700,196782,"Tenabo",20.0404,-90.2247,"1",0,28,"0","married",1,6000,2000,30,1500,11,"3",100,"7","2","0",0
"5265",2019-02-16,170154,2,2019-02-18,"54",54080,181505,"Tlalnepantla de Baz",19.5114,-99.1701,"0",248,32,"0","married",2,15000,3000,30,2000,16,"3",100,"7","2","0",0
"5266",2019-02-16,170160,3,2019-02-18,"24",24186,155120,"Carmen",18.639,-91.8103,"0",240,57,"0","married",3,25000,3000,12,2500,12,"4",100,"7","2","0",0
"5267",2019-02-16,170168,2,2019-02-18,"39",39073,180901,"Chilpancingo de los Bravo",17.3908,-99.521,"1",0,26,"1","married",2,8500,2000,15,2000,15,"3",100,"7","2","0",0
"5268",2019-02-16,170171,2,2019-02-18,"22",22055,53108,"Tijuana",32.4041,-116.6881,"1",0,36,"0","single",1,16000,1500,30,1500,30,"3",100,"7","2","0",0
"5269",2019-02-16,170175,3,2019-02-18,"39",39470,75686,"Acapulco de Juv∞rez",16.9573,-99.7143,"0",240,22,"1","married",0,16000,1500,30,1500,30,"1",100,"7","2","0",0
"5270",2019-02-16,170177,3,2019-02-18,"68",68263,1909,"San lorenzo cacaotepec",17.1161,-96.7911,"1",0,43,"1","single",1,10000,3000,30,2000,30,"3",100,"7","2","0",0
"5271",2019-02-16,170182,2,2019-02-18,"45",45030,183186,"Zapopan",20.6955,-103.4553,"1",0,35,"0","married",3,13000,3000,14,2500,10,"2",100,"7","2","0",0
"5272",2019-02-16,170199,2,2019-02-18,"22",22245,141829,"Tijuana",32.0269,-116.6653,"0",184,51,"0","married",2,24000,1500,22,1500,22,"3",100,"7","2","0",0
"5273",2019-02-16,170204,2,2019-02-18,"85",85423,124610,"Guaymas",27.9253,-110.626,"0",240,49,"1","married",1,10200,1500,30,1500,30,"1",100,"7","2","0",0
"5274",2019-02-16,170207,1,2019-02-18,"57",57100,196878,"Nezahualcv=yotl",19.4725,-99.0474,"1",0,26,"1","single",0,13000,2000,26,1500,12,"1",100,"7","2","0",0
"5275",2019-02-16,170216,3,2019-02-18,"53",53426,165989,"Naucalpan de Juv∞rez",19.4539,-99.264,"0",242,23,"0","single",0,7000,1500,14,1500,14,"2",100,"7","2","0",0
"5276",2019-02-16,170217,3,2019-02-18,"15",15340,112727,"Venustiano Carranza",19.4436,-99.105,"1",0,36,"0","married",1,9700,1500,13,1500,13,"2",100,"7","2","0",0
"5277",2019-02-16,170229,3,2019-02-18,"72",72587,140731,"Puebla",19.0271,-98.1985,"1",0,35,"0","married",2,6500,3000,25,1500,17,"1",100,"7","2","0",0
"5278",2019-02-16,170238,2,2019-02-18,"56",56616,60712,"Valle de chalco solidaridad",19.2764,-98.9484,"0",240,30,"0","single",0,30000,3000,30,2000,30,"2",100,"7","2","0",0
"5279",2019-02-16,170300,1,2019-02-18,"93",93290,196983,"Poza Rica de Hidalgo",20.51,-97.4014,"1",0,41,"0","married",3,20000,3000,30,1500,12,"1",100,"7","2","0",0
"5280",2019-02-16,170328,2,2019-02-18,"42",42830,185861,"Tula de Allende",19.9727,-99.3217,"1",0,28,"0","single",0,5700,1500,15,1500,15,"2",100,"7","2","0",0
"5281",2019-02-16,170345,1,2019-02-18,"53",53427,197042,"Naucalpan de Juv∞rez",19.4586,-99.2717,"1",0,51,"0","divorced",0,9000,1500,12,3000,12,"4",100,"7","2","0",0
"5282",2019-02-16,170350,1,2019-02-19,"22",22635,197070,"Tijuana",32.37,-116.6345,"1",0,21,"1","single",3,11000,1500,20,1500,20,"1",100,"7","2","0",0
"5283",2019-02-16,170370,2,2019-02-18,"62",62166,187268,"cuernavaca",18.9464,-99.2483,"0",225,54,"0","married",2,15000,1500,20,1500,20,"3",100,"7","2","0",0
"5284",2019-02-16,170412,3,2019-02-18,"7",7180,152148,"Gustavo A. Madero",19.5484,-99.1302,"0",242,32,"0","married",3,8400,2000,17,2000,17,"3",100,"7","2","0",0
"5285",2019-02-16,170445,1,2019-02-19,"34",34166,197173,"Durango",23.9705,-104.5359,"1",0,28,"0","married",2,15000,3000,30,3000,30,"4",100,"7","2","0",0
"5286",2019-02-16,170448,1,2019-02-19,"91",91808,197182,"Veracruz",19.1857,-96.2114,"0",224,50,"0","single",4,7000,1500,30,1500,30,"1",100,"7","2","0",0
"5287",2019-02-16,170453,2,2019-02-18,"78",78150,183103,"San Luis Potosv<U+2260>",22.1138,-100.9608,"1",0,32,"0","Soltero(a)",2,9700,1500,11,1500,11,"1",100,"7","2","0",0
"5288",2019-02-16,170458,1,2019-02-20,"96",96640,197198,"Agua Dulce",17.9858,-94.1036,"1",0,35,"1","married",1,9000,3000,30,2000,12,"2",100,"7","2","0",0
"5289",2019-02-16,170462,3,2019-02-18,"55",55267,163985,"Ecatepec de morelos",19.5069,-99.0241,"1",0,25,"1","married",0,7000,1500,24,1500,24,"2",100,"7","2","0",0
"5290",2019-02-16,170491,1,2019-02-18,"77",77516,197071,"Benito Juv∞rez",21.0542,-86.8486,"0",240,45,"1","married",1,15000,3000,30,2500,30,"4",100,"7","2","0",0
